ResponseName,RecommendationCount,IsFree,ScreenshotCount,PlatformWindows,PlatformMac,PlatformLinux,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer
GTR 2 FIA GT Racing Game,132,False,5,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
Civilization IV: Beyond the Sword,780,False,10,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
BioShock(r) 2,7624,False,7,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
BioShock Infinite,55512,False,9,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Freedom Force,242,False,11,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
Freedom Force vs. the Third Reich,0,False,19,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
Sid Meiers Civilization(r) V,85750,False,5,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
Axel & Pixel,0,False,20,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Borderlands,15545,False,10,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
Spear of Destiny,122,False,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Return to Castle Wolfenstein,1533,False,9,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
QUAKE Mission Pack 2: Dissolution of Eternity,0,False,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
QUAKE Mission Pack 1: Scourge of Armagon,118,False,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
DOOM 3,1645,True,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
HeXen II,137,False,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Master Levels for Doom II,181,True,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Commander Keen,510,False,7,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
RAGE,8176,False,11,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Warhammer(r) 40000: Dawn of War(r) - Winter Assault,377,False,12,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Company of Heroes: Opposing Fronts,457,False,10,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
Supreme Commander,782,False,11,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Supreme Commander: Forged Alliance,2834,False,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Warhammer(r) 40000: Dawn of War(r) - Soulstorm,2696,False,11,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Frontlines(tm): Fuel of War(tm),438,False,24,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Saints Row 2,6867,False,8,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Gish,219,False,13,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Desperados 2: Coopers Revenge,0,False,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Tycoon City: New York,0,False,6,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Act of War: High Treason,0,False,11,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Death to Spies,450,False,19,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Codename: Panzers - Cold War,0,False,10,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Ghostbusters: The Videogame,1518,False,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Champions Online,2160,True,18,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Star Trek Online,7304,True,35,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Test Drive Unlimited 2,5972,False,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Blade Kitten,670,False,14,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Haunted House(tm),0,False,14,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Star Raiders,0,False,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The UnderGarden,0,False,7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ghostbusters: Sanctum of Slime,105,False,6,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Call of Duty: World at War,13072,False,19,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Kings Quest(tm) Collection,0,False,10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Space Quest(tm) Collection,103,False,6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Aces of the Galaxy(tm),0,False,11,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
TimeShift(tm),571,False,18,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3D Ultra(tm) Minigolf Adventures,0,False,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Prototype(tm),2122,False,10,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Call of Duty(r): Modern Warfare(r) 2,22223,False,15,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Postal III,1045,False,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Dead Mountaineers Hotel,0,False,7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
A Stroke of Fate: Operation Valkyrie,0,False,8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
PT Boats: Knights of the Sea,0,False,16,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
PT Boats: South Gambit,0,False,11,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Disciples III: Reincarnation,480,False,6,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
The Club(tm),0,False,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Empire: Total War(tm),11234,False,14,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
Beijing 2008(tm) - The Official Video Game of the Olympic Games,0,False,18,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Space Siege,0,False,11,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
Aliens vs. Predator(tm),7194,False,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TrackMania Nations Forever,5077,True,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Sherlock Holmes - Nemesis,0,False,12,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
Dracula Origin,109,False,14,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Sherlock Holmes: The Mystery of the Mummy,125,True,8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Sherlock Holmes: The Awakened - Remastered Edition,131,False,13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Sherlock Holmes: The Silver Earring,0,False,14,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Sherlock Holmes: The Mystery of the Persian Carpet,0,False,8,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
Sherlock Holmes versus Jack the Ripper,257,False,11,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
Shadowgrounds Survivor,465,False,6,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Gumboy Tournament,519,False,12,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
Space Trader: Merchant Marine,557,False,15,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
Pacific Storm,0,False,20,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Pacific Storm Allies,0,False,14,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Penguins Arena: Sednas World,822,False,18,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Obulis,588,False,18,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Larva Mortus,619,False,15,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Chains,474,False,8,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Nikopol: Secrets of the Immortals,236,False,14,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Crash Time 2,1810,False,17,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
Overlord(tm),2050,False,14,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
Soldiers: Heroes of World War II,166,False,9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Maelstrom: The Battle for Earth Begins,0,False,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Hospital Tycoon,349,False,14,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Dragon Nest,1481,True,13,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
LUMINES(tm),0,False,14,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
LUMINES(tm) Advance Pack,0,False,7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
